TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,12170,1,0,1,3,0,6,150,3,1,2,5,9,15250,18752,15,0,0,4,5,0.81,0.78,0,0,0,0.5,0,0,0.56
0,13116,5,3,1,3,3,7,133,5,0,3,4,8,8985,11574,10,2,2,3,4,0.78,0.58,0,2,2,0.67,3,2,0.5
0,13286,11,6,1,1,1,1,103,11,0,1,3,5,20256,26569,6,9,3,4,5,0.76,0.27,0,3,9,0.33,9,3,0.6
0,13382,1,0,1,0,14,0,205,9,0,1,2,2,2577,4460,2,4,0,1,2,0.58,0.33,0,0,4,0.33,0,0,1
0,13429,1,0,1,2,2,2,67,2,1,1,2,4,5708,5659,6,0,0,3,3,1.01,0.43,0,0,0,0.57,0,0,0.5
0,13590,2,0,1,7,2,4,102,11,0,2,4,4,2837,3509,5,2,0,1,2,0.81,0.71,0,0,2,0.57,0,0,1
0,13844,5,5,1,1,1,1,100,19,0,0,1,1,4761,5197,3,2,0,1,1,0.92,0.17,0,0,2,0.17,2,0,1
0,13848,1,0,1,3,1,2,282,12,0,1,2,3,22317,27075,4,5,1,1,1,0.82,0.33,0,1,5,0.33,1,1,0.67
0,13859,2,0,1,1,0,3,135,5,0,1,2,5,1246,1508,5,2,1,4,4,0.83,0.57,2,1,2,0.71,1,2,0.4
1,13899,8,4,1,0,9,5,126,4,0,2,5,4,1322,1406,7,4,1,3,3,0.94,0.42,0,1,5,0.33,5,1,1.25
1,14072,3,1,1,10,0,18,102,16,0,0,5,6,42153,59710,8,2,0,1,4,0.71,0.29,3,1,3,0.43,2,2,0.83
0,14110,0,0,1,5,1,4,193,4,0,1,1,4,16092,16614,11,1,1,3,3,0.97,0.5,3,3,5,0.33,3,5,0.25
0,14485,7,6,1,6,1,12,72,7,0,1,1,1,7054,7684,4,3,0,1,1,0.92,0.38,0,0,4,0.13,2,0,1
0,14495,4,2,1,1,1,2,122,22,0,0,1,,,,2,0,0,,,,0.5,0,0,0,,1,0,
1,14591,5,4,1,3,1,4,410,8,0,3,6,3,3687,4174,9,2,1,3,3,0.88,0.46,0,1,3,0.23,1,1,2
0,14742,3,0,1,1,6,7,178,6,0,2,3,4,18354,20266,17,6,0,2,2,0.91,0.26,0,1,7,0.17,1,1,0.75
0,15060,2,1,1,1,2,4,230,2,1,2,2,6,36843,40088,12,8,2,5,5,0.92,0.19,0,2,9,0.29,3,2,0.33
1,15376,1,0,1,7,1,13,159,4,0,2,2,5,15607,16688,6,4,3,3,5,0.94,0.31,0,3,6,0.38,3,3,0.4
1,15377,6,0,1,4,1,5,87,10,0,2,2,1,2500,2500,1,6,1,1,1,1,0.11,0,1,7,0.11,2,1,2
0,15462,1,0,1,3,1,2,265,3,1,3,6,7,13481,19122,7,6,1,4,4,0.71,0.46,0,1,6,0.54,1,1,0.86
0,15994,5,2,1,1,6,2,74,3,1,2,4,3,72118,79249,4,3,2,3,3,0.91,0.43,0,2,3,0.43,4,2,1.33
0,16079,1,0,1,3,1,0,183,6,0,1,1,4,6083,7654,6,0,0,2,3,0.79,1,0,0,2,0.67,0,0,0.25
0,16415,3,0,1,11,0,10,102,6,0,1,2,3,57129,61219,3,1,0,2,2,0.93,0.75,0,0,2,0.75,0,0,0.67
0,16804,2,1,1,2,1,1,161,12,0,1,1,1,3766,5000,4,2,0,1,1,0.75,0.33,0,0,2,0.17,1,0,1
0,17703,2,1,1,0,7,0,51,6,0,1,2,2,18505,21058,6,0,0,1,1,0.88,0.67,0,0,0,0.33,0,0,1
0,17854,7,5,1,3,1,4,143,11,0,1,2,4,12186,19530,6,2,0,2,3,0.62,0.38,0,0,3,0.5,4,0,0.5
0,18078,1,0,1,4,1,4,108,3,1,3,7,8,14574,22028,15,0,0,4,5,0.66,0.69,0,0,0,0.5,0,0,0.88
0,18160,2,1,1,8,1,2,48,7,0,1,2,4,4588,8526,7,0,0,2,3,0.54,0.71,0,0,0,0.57,0,0,0.5
0,18883,1,0,1,2,1,1,181,12,0,1,1,4,4869,7574,11,5,0,1,1,0.64,0.29,0,0,5,0.24,0,0,0.25
1,19597,2,1,1,0,20,1,130,93,0,0,0,3,9246,9246,5,8,1,2,2,1,0.08,0,2,9,0.23,3,2,0
1,19662,1,0,1,4,0,2,216,8,0,2,9,12,32320,47288,21,15,3,6,7,0.68,0.32,0,3,16,0.29,3,3,0.75
0,19799,2,1,1,0,9,0,256,8,0,1,1,1,0,0,11,4,0,0,0,0,0.27,0,0,4,0.07,0,0,1
0,19880,1,0,1,6,2,15,89,2,1,4,7,5,24872,31194,7,1,1,4,4,0.8,0.55,0,1,1,0.45,1,1,1.4
0,20001,2,1,1,1,1,2,81,48,0,0,0,1,1721,7650,4,11,2,0,0,0.23,0.07,0,2,11,0.07,3,2,0
1,20212,1,0,1,5,0,4,125,2,1,2,6,6,18299,25671,10,0,0,4,5,0.71,0.45,3,0,0,0.55,0,0,1
1,20459,5,1,1,1,1,3,325,9,0,1,2,10,9970,10991,14,17,2,6,6,0.91,0.32,0,3,17,0.32,3,3,0.2
0,20778,3,2,1,4,1,12,92,9,0,1,4,3,23396,30828,10,2,0,1,2,0.76,0.43,0,0,2,0.21,2,0,1.33
0,21236,3,1,1,1,3,4,130,6,0,1,1,3,1193,7325,4,13,0,1,1,0.16,0.19,0,0,13,0.19,0,0,0.33
0,21463,0,0,1,0,8,6,110,8,0,1,1,7,7866,9223,14,3,0,5,5,0.85,0.24,3,0,6,0.41,0,1,0.14
0,21557,1,0,1,2,4,4,102,2,1,5,8,6,14749,15034,15,4,0,5,5,0.98,0.5,0,0,4,0.27,0,0,1.33
0,21693,2,2,1,0,15,1,224,7,0,1,2,3,146,150,10,3,1,1,1,0.97,0.31,0,1,3,0.23,3,1,0.67
1,21847,0,0,1,0,7,5,29,6,0,5,9,11,40892,45188,14,1,0,9,9,0.9,0.8,1,0,1,0.73,0,0,0.82
0,22129,1,1,1,4,1,0,128,2,1,6,8,10,16083,34341,9,2,0,5,6,0.47,0.75,0,0,2,0.83,0,0,0.8
0,22269,1,0,1,2,1,0,219,7,0,1,1,3,1580,2318,6,3,0,1,2,0.68,0.56,0,0,4,0.33,0,0,0.33
0,22639,1,0,1,1,0,0,156,19,0,0,1,2,0,295,1,0,0,,,0,0,2,0,1,1,0,1,0.5
0,22792,2,1,1,4,0,3,165,58,0,0,0,0,0,0,4,9,2,0,0,0,0.08,0,2,11,0,2,2,0
0,22982,4,0,1,3,5,4,220,5,0,3,3,15,67493,85404,25,16,4,5,5,0.79,0.31,2,4,18,0.36,4,5,0.2
0,23423,6,1,1,1,0,2,82,7,0,3,4,3,12347,14575,4,3,1,2,2,0.85,0.5,0,1,3,0.38,1,1,1.33
0,23664,3,2,1,6,1,4,248,29,0,0,0,2,11922,21313,3,2,0,0,1,0.56,0.33,2,0,3,0.33,0,1,0
0,24229,1,0,1,7,2,6,91,4,0,3,4,5,45257,45899,5,2,1,3,3,0.99,0.5,0,1,2,0.63,1,1,0.8
0,24251,5,0,1,2,1,3,207,15,0,0,1,1,798,2053,2,13,0,0,0,0.39,0.06,0,1,15,0.06,5,1,1
0,24302,1,0,1,4,1,11,233,1,3,4,7,8,5904,9910,13,5,0,4,4,0.6,0.43,0,0,5,0.38,0,0,0.88
0,24384,2,0,1,4,0,14,248,4,0,4,5,7,61378,79392,10,0,0,2,4,0.77,0.67,0,0,1,0.58,0,0,0.71
0,25011,2,0,1,0,9,2,171,14,0,0,1,4,18399,25101,6,6,0,1,2,0.73,0.31,0,0,6,0.31,0,0,0.25
1,25608,3,2,1,4,1,7,128,17,0,0,1,3,8286,11150,3,4,1,1,2,0.74,0.11,0,1,4,0.33,3,1,0.33
0,26141,1,0,1,2,1,3,152,7,0,4,4,3,37881,41722,12,2,0,3,3,0.91,0.43,0,0,2,0.21,1,0,1.33
0,26232,2,0,1,2,0,1,149,13,0,0,1,5,5581,20769,9,2,1,0,0,0.27,0.46,0,1,2,0.38,1,1,0.2
0,26290,2,2,1,8,1,9,121,12,0,1,5,10,24715,28712,8,11,8,8,8,0.86,0.23,0,11,11,0.45,12,11,0.5
0,26605,7,4,1,6,1,3,146,28,0,0,0,2,2886,2570,8,10,1,1,1,1.12,0,0,1,10,0.11,4,1,0
1,26689,3,0,1,5,0,6,146,5,0,1,3,5,7244,12822,6,6,1,1,4,0.57,0.31,1,1,6,0.38,1,1,0.6
0,26869,2,0,1,3,1,8,326,17,0,0,1,2,25061,25369,8,4,0,2,2,0.99,0.12,2,0,5,0.12,0,1,0.5
0,27210,2,0,1,9,0,8,139,4,0,3,4,5,2267,2987,10,0,0,3,4,0.76,0.5,0,1,2,0.42,1,1,0.8
0,27459,2,1,1,4,1,8,156,3,1,4,6,8,24507,34618,15,12,4,5,7,0.71,0.31,0,4,12,0.28,5,4,0.75
0,28176,8,6,1,1,6,2,211,6,0,1,2,9,9633,20134,11,10,5,2,2,0.48,0.27,0,5,10,0.41,11,5,0.22
1,28989,3,0,1,1,5,0,122,32,0,0,0,2,7862,15922,4,7,1,0,0,0.49,0.15,0,1,8,0.15,1,1,0
0,29169,2,0,1,2,0,3,113,12,0,1,4,6,24241,35627,10,6,0,2,4,0.68,0.44,0,0,7,0.38,0,0,0.67
0,29214,1,0,1,0,9,1,53,9,0,1,3,4,10981,11519,5,0,0,3,3,0.95,0.8,0,0,0,0.8,0,0,0.75
0,29223,6,2,1,2,0,3,111,7,0,1,2,2,29423,32880,4,1,0,1,2,0.89,0.6,0,0,1,0.4,2,0,1
0,29547,4,1,1,3,1,6,150,3,1,1,2,2,2235,2316,7,2,0,1,1,0.97,0.27,0,0,2,0.18,0,0,1
0,29575,2,1,1,4,1,0,170,3,1,2,4,8,41870,51380,16,0,0,5,7,0.81,0.41,0,0,0,0.36,1,0,0.5
0,29594,8,4,1,3,1,3,267,9,0,1,2,2,902,938,2,2,0,2,2,0.96,0.5,0,0,2,0.5,1,0,1
0,29839,1,0,1,3,2,5,82,11,0,2,3,4,7287,13509,5,0,0,1,1,0.54,0.83,0,0,0,0.67,0,0,0.75
0,29873,4,0,1,1,0,1,313,5,0,1,1,1,10841,11068,5,9,2,1,1,0.98,0.2,0,2,9,0.07,2,2,1
1,29917,6,5,1,7,1,10,96,4,0,7,11,8,9511,12501,15,13,1,6,7,0.76,0.39,0,1,13,0.26,4,1,1.38
0,30424,2,0,1,2,3,2,126,3,2,3,4,5,14814,19798,10,7,1,3,3,0.75,0.21,2,1,9,0.26,1,2,0.8
0,30632,5,4,1,6,2,13,177,6,0,2,3,2,196,2249,5,9,2,0,0,0.09,0.27,0,2,10,0.13,5,2,1.5
1,30633,9,5,1,7,0,2,246,27,0,0,0,6,18250,23750,4,15,4,3,3,0.77,0,3,5,19,0.24,8,7,0
0,30665,2,0,1,7,1,10,167,1,1,3,4,4,11900,15734,8,1,0,1,3,0.76,0.3,0,3,3,0.4,3,3,1
1,30790,2,1,1,0,9,0,12,12,0,1,1,1,204,200,1,0,0,1,1,1.02,1,0,0,0,1,1,0,1
0,30951,2,0,1,2,2,2,247,33,0,0,0,6,5361,12337,12,14,13,0,2,0.43,0.11,1,14,14,0.21,16,14,0
0,31114,1,0,1,7,1,9,286,5,0,1,2,9,45588,47029,7,12,3,5,6,0.97,0.21,0,3,14,0.38,3,3,0.22
0,31606,4,2,1,8,0,11,40,5,0,4,11,11,36173,44298,15,0,0,5,8,0.82,0.94,0,0,0,0.69,2,0,1
0,32301,1,0,1,6,0,11,205,4,0,3,7,9,16064,19619,15,0,0,5,6,0.82,0.75,0,0,0,0.56,0,0,0.78
0,32607,0,0,1,0,9,1,132,6,0,4,4,6,3150,3684,7,7,2,3,3,0.86,0.38,0,2,7,0.38,2,2,0.67
0,32770,12,5,1,8,1,4,31,31,0,0,0,1,6143,17115,1,1,0,0,0,0.36,0,0,0,1,0.5,5,0,0
0,33138,8,6,1,0,10,1,41,8,0,1,1,2,2195,11169,2,0,0,1,1,0.2,0.33,2,0,1,0.67,2,1,0.5
0,33157,5,2,1,4,1,6,22,3,1,2,3,2,5379,9735,2,0,0,1,1,0.55,0.67,0,0,0,0.67,1,0,1.5
1,33196,1,0,1,1,2,2,101,5,0,1,2,6,18018,29097,6,11,4,3,4,0.62,0.21,0,4,11,0.32,4,4,0.33
0,33198,1,0,1,5,1,5,302,2,1,2,2,2,2055,3300,2,2,1,1,2,0.62,0.2,0,1,3,0.4,1,1,1
1,33359,3,2,1,5,3,5,107,16,0,0,1,2,167,167,2,3,1,1,1,1,0.33,0,1,3,0.33,3,1,0.5
0,33587,5,0,1,4,0,7,75,4,0,5,8,6,27092,30887,12,0,0,3,6,0.88,0.5,0,0,1,0.38,1,0,1.33
0,33758,1,0,1,2,1,1,151,22,0,0,1,3,12765,17570,9,0,0,1,2,0.73,0.33,0,0,0,0.33,0,0,0.33
1,33845,5,4,1,8,1,2,146,4,0,1,2,4,10416,14089,9,5,2,2,3,0.74,0.38,0,2,7,0.25,3,2,0.5
0,34142,0,0,1,6,0,12,237,5,0,5,10,9,62895,76328,10,11,0,7,8,0.82,0.48,0,0,11,0.43,0,0,1.11
0,34274,6,3,1,4,0,5,126,28,0,0,0,2,11267,26345,5,10,0,1,1,0.43,0.19,0,0,10,0.13,2,0,0
0,34316,1,0,1,0,16,0,97,5,0,1,5,10,10053,16490,16,0,0,6,8,0.61,0.62,0,0,0,0.48,0,0,0.5
0,34373,4,2,1,3,0,6,126,79,0,0,0,1,406,2625,1,1,0,0,0,0.15,0.5,0,0,1,0.5,1,0,0
0,34524,1,0,1,1,4,2,184,10,0,1,2,4,4079,4365,19,4,2,2,2,0.93,0.21,0,3,4,0.17,3,3,0.5
0,35450,8,5,1,3,4,11,94,3,1,6,7,5,14084,15513,7,12,11,3,3,0.91,0.24,1,11,12,0.24,16,11,1.4
0,35650,1,0,1,0,11,0,187,28,0,0,0,1,441,572,3,3,0,1,1,0.77,0.14,0,0,3,0.14,0,0,0
0,35891,1,0,1,8,1,4,190,10,0,2,3,6,19792,21792,15,6,0,2,2,0.91,0.38,0,0,6,0.29,0,0,0.5
0,35941,0,0,1,4,1,6,124,30,0,0,0,4,1252,1206,5,7,2,2,2,1.04,0.21,2,2,9,0.29,2,3,0
1,36611,7,4,1,6,2,9,140,3,1,2,6,8,14829,21060,15,0,0,6,7,0.7,0.41,1,0,1,0.47,2,0,0.75
0,36660,8,5,1,0,,0,144,4,0,2,3,5,6148,8342,11,1,0,2,3,0.74,0.5,0,0,2,0.42,4,0,0.6
0,36826,5,2,1,2,3,4,149,4,0,1,2,4,0,1509,16,6,3,,,0,0.4,3,4,9,0.16,7,5,0.5
0,36974,2,0,1,4,1,1,101,14,0,0,2,8,15428,23304,12,0,0,1,3,0.66,0.64,3,1,4,0.57,1,3,0.25
0,37194,1,0,1,3,1,1,126,3,1,2,3,4,1202,1201,7,0,0,3,3,1,0.71,0,0,0,0.57,0,0,0.75
0,37199,8,7,1,15,3,11,346,2,1,3,4,3,13116,13567,7,6,1,2,2,0.97,0.17,3,1,8,0.17,7,1,1.33
0,37520,1,0,1,4,0,4,286,9,0,2,2,4,1170,10992,6,6,3,1,1,0.11,0.14,0,3,6,0.29,3,3,0.5
0,37532,3,0,1,1,4,7,336,7,0,1,5,6,23311,28357,12,5,3,3,4,0.82,0.26,0,4,6,0.32,4,4,0.83
1,38252,3,2,1,3,5,5,145,1,1,3,5,6,1437,11019,12,12,2,3,3,0.13,0.24,0,3,14,0.24,5,3,0.83
0,38628,9,6,1,10,0,7,41,4,0,1,2,2,2306,3530,2,0,0,1,1,0.65,0.33,0,0,0,0.67,7,0,1
0,39763,2,1,1,2,1,1,194,7,0,1,1,4,2985,5524,3,7,2,0,3,0.54,0.3,0,2,7,0.4,3,2,0.25
0,40034,2,1,1,2,0,3,125,42,0,0,0,3,3137,4137,5,13,3,2,2,0.76,0,0,5,14,0.17,6,5,0
0,40082,1,0,1,6,1,6,12,5,0,3,3,3,309,311,3,0,0,1,1,0.99,1,0,0,0,1,0,0,1
1,40523,2,1,1,3,2,12,109,8,0,4,6,3,3372,3441,5,8,3,2,2,0.98,0.18,3,3,10,0.18,4,5,2
0,40573,5,2,1,3,1,4,103,6,0,1,1,3,23,551,10,3,3,0,0,0.04,0.5,0,3,4,0.19,5,3,0.33
0,40782,1,0,1,1,0,2,280,6,0,4,8,9,26841,32854,13,7,1,4,5,0.82,0.45,0,1,7,0.41,1,1,0.89
0,41061,9,7,1,2,2,3,305,6,0,1,1,3,660,1236,9,10,4,0,1,0.53,0.1,0,4,12,0.15,7,4,0.33
0,41087,2,0,1,2,2,1,73,11,0,3,3,3,24871,28499,7,6,3,2,2,0.87,0.46,0,3,6,0.23,3,3,1
1,41110,2,1,1,4,2,4,212,7,0,1,3,5,18385,18513,3,5,2,4,4,0.99,0.13,2,2,6,0.63,3,3,0.6
0,41202,8,5,1,3,2,4,34,2,2,5,6,5,21516,24845,5,0,0,3,4,0.87,0.71,0,0,0,0.71,2,0,1.2
1,41274,20,1,1,2,1,7,60,58,0,0,0,0,0,0,,3,1,0,0,0,,8,1,3,0,6,1,0
0,41295,1,0,1,2,1,10,147,8,0,1,2,6,7839,15278,13,13,3,1,2,0.51,0.19,0,3,13,0.22,3,3,0.33
0,41915,1,0,1,3,0,3,159,4,0,2,5,6,10156,15459,11,2,1,2,3,0.66,0.69,0,2,3,0.46,2,2,0.83
0,42073,2,1,1,1,0,1,184,25,0,0,0,6,32023,39780,10,15,6,3,3,0.81,0.12,0,6,15,0.24,6,6,0
1,42274,1,0,1,5,1,5,47,8,0,3,5,5,36320,46341,7,2,2,3,4,0.78,0.7,0,2,2,0.5,2,2,1
1,43131,1,0,1,10,0,6,134,17,0,0,2,6,26590,34114,8,9,2,3,4,0.78,0.35,0,2,9,0.35,2,2,0.33
0,43387,1,0,1,6,1,5,230,6,0,2,3,5,5476,7556,9,1,1,2,3,0.72,0.8,0,1,1,0.5,1,1,0.6
1,43505,1,0,1,8,0,12,143,4,0,1,1,2,5675,6276,3,5,1,1,1,0.9,0.33,0,1,7,0.22,1,1,0.5
0,44291,3,0,1,4,1,2,166,83,0,0,0,2,0,0,4,4,2,,,0,0.38,0,2,5,0.25,2,2,0
0,44806,1,0,1,5,1,8,135,7,0,2,5,5,39215,43081,9,8,0,2,3,0.91,0.41,0,0,9,0.29,0,0,1
0,45697,3,0,1,0,,0,241,77,0,0,0,3,1954,2100,8,7,1,1,1,0.93,0.07,2,1,10,0.2,1,2,0
0,46781,4,2,1,0,,0,107,90,0,0,0,1,0,955,,2,2,,,0,,8,2,2,0.5,4,2,0
1,46800,2,1,1,0,15,1,129,14,0,0,4,7,3364,3628,8,0,0,4,4,0.93,0.56,1,0,0,0.78,1,0,0.57
0,47129,8,1,1,2,0,7,103,27,0,0,0,1,14984,25295,2,0,0,0,1,0.59,0.33,0,0,0,0.33,1,0,0
0,47580,3,2,1,0,17,1,213,9,0,1,2,6,16054,38146,8,8,4,0,2,0.42,0.22,0,4,8,0.33,6,4,0.33
1,47689,4,2,1,3,1,4,444,17,0,0,1,6,28105,30837,9,10,7,3,3,0.91,0.14,0,7,13,0.29,7,7,0.17
0,47716,2,2,1,0,11,3,106,16,0,0,1,2,3950,6952,2,4,0,0,1,0.57,0.33,0,0,4,0.33,0,0,0.5
0,47865,1,0,1,3,1,4,198,7,0,1,4,4,4637,6588,14,7,0,2,3,0.7,0.48,0,0,7,0.19,0,0,1
0,48206,1,0,1,1,5,2,111,5,0,1,3,4,14004,16255,10,5,0,2,3,0.86,0.33,0,0,7,0.27,0,0,0.75
0,48444,5,4,1,6,1,5,151,9,0,2,3,4,22301,23950,6,8,0,2,2,0.93,0.29,0,0,8,0.29,2,0,0.75
1,48482,1,0,1,1,1,1,149,7,0,2,2,6,9559,10257,12,9,1,4,4,0.93,0.43,0,1,11,0.29,1,1,0.33
0,49238,1,0,1,4,2,4,90,2,1,1,1,4,7167,11674,2,3,2,2,3,0.61,0.17,0,2,3,0.67,2,2,0.25
0,49579,2,0,1,7,1,5,175,5,0,1,4,5,37659,50017,8,10,0,4,5,0.75,0.22,0,0,11,0.28,0,0,0.8
0,49870,5,2,1,7,1,1,197,9,0,2,2,6,4574,15208,8,0,0,1,1,0.3,0.56,1,0,0,0.67,0,0,0.33
0,51134,2,1,1,2,1,0,86,46,0,0,0,1,161,1500,3,6,0,0,0,0.11,0.2,0,0,7,0.1,0,0,0
0,51261,3,1,1,5,3,7,76,11,0,1,3,4,32826,38995,7,0,0,2,2,0.84,0.57,0,0,0,0.57,1,0,0.75
1,51618,1,0,1,2,3,7,290,10,0,2,5,9,28423,34237,18,12,11,2,3,0.83,0.29,0,12,12,0.26,13,12,0.56
1,51649,2,0,1,7,1,7,93,2,1,1,3,6,26780,32658,8,6,2,3,6,0.82,0.31,0,2,6,0.38,2,2,0.5
1,51835,2,0,1,10,0,5,30,1,1,4,5,6,35597,38350,5,0,0,4,4,0.93,0.83,0,0,0,1,0,0,0.83
0,52011,1,0,1,0,8,1,121,8,0,1,1,2,13216,14753,3,0,0,1,1,0.9,0.33,2,0,1,0.67,0,1,0.5
1,52076,3,0,1,7,0,5,113,11,0,1,2,5,39988,43198,6,5,1,3,4,0.93,0.23,0,1,5,0.38,1,1,0.4
0,52684,5,1,1,2,1,1,236,22,0,0,1,1,13744,19985,3,4,0,0,1,0.69,0.14,0,0,5,0.14,1,0,1
0,53014,2,0,1,3,0,2,171,2,1,2,5,6,27832,32578,8,1,0,3,3,0.85,0.7,0,0,2,0.6,0,0,0.83
0,53379,1,0,1,0,18,0,171,16,0,0,4,21,39328,50897,27,0,0,12,14,0.77,0.87,0,0,0,0.7,0,0,0.19
0,53527,1,0,1,8,3,14,205,14,0,0,1,2,16018,20595,3,5,1,1,1,0.78,0.25,0,1,5,0.25,1,1,0.5
0,53670,2,1,1,25,1,33,149,2,1,12,19,25,166443,177497,20,0,0,20,22,0.94,0.23,3,1,5,0.64,2,3,0.76
1,55070,7,4,1,6,1,6,65,30,0,0,0,1,0,0,1,3,1,0,0,0,0,0,1,3,0.25,6,1,0
0,55350,4,1,1,2,0,7,217,8,0,1,1,16,16119,21862,17,11,2,8,9,0.74,0.36,3,3,15,0.57,4,6,0.06
0,55691,1,0,1,6,1,6,279,3,1,1,1,2,824,2436,4,7,0,0,0,0.34,0.08,0,0,7,0.17,0,0,0.5
0,56203,3,2,1,0,23,0,110,23,0,0,2,5,2385,3100,7,3,0,1,2,0.77,0.45,0,0,3,0.45,0,0,0.4
0,56381,1,0,1,8,0,6,35,21,0,0,1,1,,,2,0,0,,,,0.67,0,0,0,0.33,0,0,1
0,56623,2,1,1,10,1,5,99,2,1,2,4,6,33398,40902,16,2,1,3,3,0.82,0.36,1,1,3,0.27,1,1,0.67
1,56741,5,2,1,4,2,4,283,16,0,0,2,6,36248,47208,5,7,3,5,6,0.77,0,2,6,11,0.46,9,7,0.33
0,57222,3,0,1,0,12,0,177,8,0,2,5,4,38853,44539,9,9,2,3,3,0.87,0.44,0,2,9,0.22,2,2,1.25
0,57226,3,2,1,18,1,40,119,2,1,9,17,8,10479,11349,15,3,3,4,6,0.92,0.63,0,3,3,0.33,5,3,2.13
0,57302,4,3,1,6,0,4,76,7,0,4,7,4,57591,60115,15,0,0,4,4,0.96,0.6,0,0,0,0.27,1,0,1.75
0,57817,1,0,1,0,7,4,296,8,0,1,1,8,16639,22705,10,5,5,5,5,0.73,0.53,0,5,5,0.53,5,5,0.13
0,58308,1,0,1,11,0,13,98,2,1,7,11,10,34274,40026,24,0,0,3,4,0.86,0.63,0,0,0,0.37,0,0,1.1
1,58450,1,0,1,0,17,1,786,4,0,2,2,2,3113,4186,3,2,0,1,2,0.74,0.4,0,1,3,0.4,1,1,1
0,58558,5,3,1,4,2,4,351,7,0,1,4,5,26300,33877,14,0,0,2,2,0.78,0.67,0,0,0,0.33,3,0,0.8
1,58709,1,0,1,3,1,10,106,12,0,1,2,5,26593,27624,9,8,1,4,4,0.96,0.17,0,3,10,0.28,3,3,0.4
0,59805,3,0,1,0,,0,155,21,0,0,1,3,1551,4000,3,5,3,0,1,0.39,0.38,0,3,6,0.38,3,3,0.33
0,60059,3,0,1,3,0,4,141,3,1,3,3,7,33950,44920,7,7,3,2,2,0.76,0.33,0,3,7,0.47,3,3,0.43
0,60666,3,0,1,1,5,2,118,5,0,2,4,3,12354,16413,4,2,1,2,2,0.75,0.5,0,1,2,0.5,1,1,1.33
0,61553,3,2,1,1,3,0,166,11,0,1,1,2,2474,3966,3,2,1,0,1,0.62,0.6,0,1,2,0.4,1,1,0.5
0,61773,1,0,1,2,2,3,99,3,1,4,7,5,370,647,6,0,0,0,2,0.57,0.63,0,0,0,0.63,0,0,1.4
0,61783,1,0,1,5,1,3,111,4,0,3,3,5,22005,33285,6,0,0,1,1,0.66,1,0,0,0,0.83,0,0,0.6
0,62635,1,0,1,1,2,0,152,10,0,2,2,1,0,0,2,5,1,0,0,0,0.25,0,1,6,0.13,1,1,2
0,63037,1,0,1,6,0,5,251,3,1,3,5,8,39717,46647,12,6,0,4,5,0.85,0.4,0,0,6,0.4,0,0,0.63
0,63047,1,0,1,0,,0,209,20,0,0,1,8,5972,15015,17,9,2,2,4,0.4,0.42,0,2,11,0.31,2,2,0.13
0,63189,4,0,1,3,3,3,72,72,0,0,0,1,,,2,0,0,,,,1,0,0,0,0.5,3,0,0
1,63196,9,9,1,1,1,8,118,13,0,0,3,5,5112,6490,3,2,0,2,2,0.79,0.29,0,2,4,0.71,11,2,0.6
0,64785,1,0,1,3,1,1,167,2,1,4,5,4,18317,18584,13,9,0,3,3,0.99,0.22,0,0,9,0.17,0,0,1.25
0,65096,1,0,1,9,1,18,244,2,1,6,11,11,26201,34396,19,11,6,6,9,0.76,0.41,0,7,11,0.32,7,7,1
0,65487,2,1,1,9,2,11,123,9,0,2,3,4,9111,14152,5,1,0,1,2,0.64,0.33,0,1,3,0.44,1,1,0.75
0,65522,1,0,1,6,1,4,171,4,0,4,6,10,21099,24457,13,2,0,7,8,0.86,0.63,0,0,2,0.63,0,0,0.6
0,65569,1,0,1,4,1,5,161,9,0,1,1,2,21332,23702,5,4,2,1,1,0.9,0.11,2,2,5,0.22,2,3,0.5
0,65606,7,3,1,12,0,16,158,3,1,1,5,7,3379,7213,6,2,1,1,3,0.47,0.45,1,1,4,0.64,1,1,0.71
0,66186,1,0,1,8,1,5,228,4,0,1,3,6,38830,52634,12,14,4,2,3,0.74,0.27,0,5,18,0.23,5,5,0.5
0,66314,1,0,1,4,1,3,241,25,0,0,0,3,0,1854,11,14,14,,,0,0.15,0,14,14,0.11,15,14,0
1,67148,3,1,1,1,1,0,319,39,0,0,0,3,321,391,4,5,0,1,1,0.82,0.4,0,0,5,0.3,0,0,0
0,67232,1,0,1,1,1,2,104,13,0,0,1,0,0,0,3,4,1,0,0,0,0.29,0,1,4,0,1,1,0
0,67363,7,1,1,19,1,8,172,4,0,3,5,13,18049,39635,16,7,2,1,3,0.46,0.54,0,2,8,0.5,2,2,0.38
0,67537,2,1,1,1,4,0,174,11,0,1,1,3,9126,12417,2,3,1,1,2,0.74,0.33,0,1,4,0.5,1,1,0.33
1,67770,0,0,1,5,1,10,230,30,0,0,0,5,8075,8950,11,8,8,2,2,0.9,0.1,0,8,8,0.25,8,8,0
